iterations,EU th,EU th time,EU,EU time,Barrier th,Barrier th time,Barrier,Barrier time,Lookback th,Lookback th time,Lookback,Lookback time
1000000,18.023,0,17.9797,0.268,15.1816,0,15.205,0.081,37.7605,0.081,37.7181,0.141
1000000,18.023,0,17.9823,0.27,15.1816,0,15.0754,0.07,37.7605,0.07,37.8314,0.13
1000000,18.023,0,18.0305,0.29,15.1816,0,15.0522,0.061,37.7605,0.061,37.9119,0.112
1000000,18.023,0,18.0477,0.284,15.1816,0,15.1766,0.07,37.7605,0.07,37.8138,0.13
1000000,18.023,0,17.998,0.27,15.1816,0,15.2806,0.07,37.7605,0.07,37.8076,0.13
1000000,18.023,0,17.9874,0.277,15.1816,0,15.2802,0.06,37.7605,0.06,37.8411,0.12
1000000,18.023,0,18.0162,0.262,15.1816,0,15.2524,0.065,37.7605,0.065,37.9183,0.145
1000000,18.023,0,18.0291,0.28,15.1816,0,15.1976,0.07,37.7605,0.07,37.7181,0.121
1000000,18.023,0,18.0191,0.289,15.1816,0,15.1821,0.06,37.7605,0.06,37.8945,0.12
1000000,18.023,0,17.9975,0.27,15.1816,0,15.1507,0.07,37.7605,0.07,37.6456,0.13
1000000,18.023,0,17.996,0.266,15.1816,0,15.27,0.079,37.7605,0.079,37.7538,0.139
1000000,18.023,0,18.0162,0.27,15.1816,0,15.282,0.06,37.7605,0.06,37.6496,0.13
1000000,18.023,0,18.0434,0.28,15.1816,0,15.0947,0.061,37.7605,0.061,37.5752,0.13
1000000,18.023,0,18.0277,0.305,15.1816,0,15.3641,0.06,37.7605,0.06,37.5799,0.12
1000000,18.023,0,18.0378,0.272,15.1816,0,15.2269,0.07,37.7605,0.07,37.7829,0.115
1000000,18.023,0,18.0044,0.282,15.1816,0,15.1643,0.064,37.7605,0.064,37.5779,0.129
1000000,18.023,0,18.0128,0.271,15.1816,0,15.1111,0.06,37.7605,0.06,37.7193,0.13
1000000,18.023,0,18.0535,0.287,15.1816,0,15.2019,0.07,37.7605,0.07,37.6198,0.13
1000000,18.023,0,18.0417,0.282,15.1816,0,15.0978,0.06,37.7605,0.06,37.8054,0.12
1000000,18.023,0,18.0156,0.27,15.1816,0,15.3358,0.06,37.7605,0.06,37.6244,0.121
1000000,18.023,0,18.0211,0.274,15.1816,0,15.2428,0.06,37.7605,0.06,38.0383,0.12
1000000,18.023,0,18.07,0.271,15.1816,0,15.1889,0.06,37.7605,0.06,37.8377,0.12
1000000,18.023,0,18.0052,0.29,15.1816,0,15.2455,0.063,37.7605,0.063,37.7914,0.134
1000000,18.023,0,17.9559,0.27,15.1816,0,15.2713,0.06,37.7605,0.06,37.8288,0.12
1000000,18.023,0,17.976,0.28,15.1816,0,15.1003,0.06,37.7605,0.06,37.7305,0.121
1000000,18.023,0,18.018,0.271,15.1816,0,15.1687,0.072,37.7605,0.072,37.7541,0.132
1000000,18.023,0,18.0117,0.273,15.1816,0,15.2122,0.06,37.7605,0.06,37.6531,0.12
1000000,18.023,0,18.059,0.295,15.1816,0,15.1153,0.062,37.7605,0.062,37.7852,0.132
1000000,18.023,0,17.9865,0.28,15.1816,0,15.3602,0.06,37.7605,0.06,37.7602,0.13
1000000,18.023,0,17.9992,0.292,15.1816,0,15.1649,0.05,37.7605,0.05,37.6277,0.133
1000000,18.023,0,18.0335,0.271,15.1816,0,15.1342,0.06,37.7605,0.06,37.7195,0.12
1000000,18.023,0,18.0433,0.262,15.1816,0,15.3039,0.07,37.7605,0.07,37.7994,0.14
1000000,18.023,0,18.059,0.272,15.1816,0,15.3136,0.06,37.7605,0.06,37.7082,0.13
1000000,18.023,0,18.0551,0.27,15.1816,0,15.1667,0.06,37.7605,0.06,37.6912,0.12
1000000,18.023,0,18.0159,0.27,15.1816,0,15.246,0.051,37.7605,0.051,37.7845,0.119
1000000,18.023,0,17.9805,0.285,15.1816,0,15.1046,0.06,37.7605,0.06,37.6806,0.13
1000000,18.023,0,17.9775,0.27,15.1816,0,15.0386,0.07,37.7605,0.07,37.7796,0.13
1000000,18.023,0,18.0743,0.28,15.1816,0,15.2929,0.065,37.7605,0.065,37.8068,0.13
1000000,18.023,0,18.0207,0.28,15.1816,0,15.261,0.06,37.7605,0.06,37.8762,0.12
1000000,18.023,0,18.022,0.272,15.1816,0,15.2504,0.061,37.7605,0.061,37.6005,0.134
1000000,18.023,0,17.985,0.27,15.1816,0,15.1561,0.06,37.7605,0.06,37.6022,0.13
1000000,18.023,0,17.9858,0.27,15.1816,0,14.9793,0.07,37.7605,0.07,37.6607,0.14
1000000,18.023,0,18.0569,0.276,15.1816,0,15.3138,0.077,37.7605,0.077,37.8248,0.137
1000000,18.023,0,18.0643,0.28,15.1816,0,15.2409,0.06,37.7605,0.06,37.9153,0.12
1000000,18.023,0,18.0116,0.264,15.1816,0,15.1196,0.072,37.7605,0.072,37.9295,0.153
1000000,18.023,0,18.008,0.28,15.1816,0,15.1345,0.07,37.7605,0.07,37.7387,0.13
1000000,18.023,0,18.0538,0.28,15.1816,0,15.2512,0.065,37.7605,0.065,37.6151,0.135
1000000,18.023,0,18.0374,0.279,15.1816,0,15.2862,0.07,37.7605,0.07,37.7354,0.13
1000000,18.023,0,18.0219,0.27,15.1816,0,15.1597,0.051,37.7605,0.052,37.4899,0.131
1000000,18.023,0,18.0011,0.263,15.1816,0,15.0214,0.068,37.7605,0.068,37.6026,0.15
1000000,18.023,0,18.0707,0.27,15.1816,0,15.0818,0.06,37.7605,0.06,37.7484,0.13
1000000,18.023,0,18.0279,0.275,15.1816,0,15.2738,0.07,37.7605,0.07,37.718,0.127
1000000,18.023,0,18.0254,0.292,15.1816,0,15.119,0.06,37.7605,0.06,37.5332,0.12
1000000,18.023,0,17.9726,0.27,15.1816,0,15.2381,0.06,37.7605,0.06,37.7816,0.13
1000000,18.023,0,18.0182,0.275,15.1816,0,15.2201,0.057,37.7605,0.057,37.9114,0.127
1000000,18.023,0,18.0351,0.27,15.1816,0,15.15,0.06,37.7605,0.06,37.8536,0.13
1000000,18.023,0,18.0265,0.28,15.1816,0,15.1372,0.06,37.7605,0.06,37.6312,0.13
1000000,18.023,0,17.9556,0.279,15.1816,0,15.2583,0.06,37.7605,0.06,37.8229,0.12
1000000,18.023,0,18.0639,0.268,15.1816,0,15.1763,0.06,37.7605,0.06,37.9836,0.12
1000000,18.023,0,18.0934,0.296,15.1816,0,15.341,0.061,37.7605,0.061,37.6201,0.135
1000000,18.023,0,18.0037,0.27,15.1816,0,15.262,0.07,37.7605,0.07,37.6434,0.13
1000000,18.023,0,18.0463,0.275,15.1816,0,15.2282,0.078,37.7605,0.078,37.7338,0.15
1000000,18.023,0,18.0482,0.27,15.1816,0,15.229,0.06,37.7605,0.06,37.7943,0.12
1000000,18.023,0,18.0112,0.27,15.1816,0,15.0622,0.06,37.7605,0.06,37.8202,0.111
1000000,18.023,0,18.0229,0.294,15.1816,0,15.0459,0.06,37.7605,0.06,37.8299,0.12
1000000,18.023,0,18.0397,0.281,15.1816,0,15.1852,0.06,37.7605,0.06,37.755,0.111
1000000,18.023,0,17.9817,0.303,15.1816,0,15.1869,0.054,37.7605,0.054,37.8941,0.118
1000000,18.023,0,18.0316,0.282,15.1816,0,15.1731,0.065,37.7605,0.065,37.8774,0.129
1000000,18.023,0,18.0163,0.27,15.1816,0,15.1489,0.06,37.7605,0.06,37.5462,0.122
1000000,18.023,0,17.9877,0.282,15.1816,0,15.1748,0.06,37.7605,0.06,37.7379,0.12
1000000,18.023,0,18.0492,0.273,15.1816,0,15.2875,0.06,37.7605,0.06,37.5274,0.12
1000000,18.023,0,18.0715,0.271,15.1816,0,15.0513,0.069,37.7605,0.069,37.9702,0.134
1000000,18.023,0,18.0037,0.28,15.1816,0,15.0386,0.06,37.7605,0.06,37.7211,0.12
1000000,18.023,0,18.0414,0.27,15.1816,0,15.104,0.061,37.7605,0.061,37.6749,0.132
1000000,18.023,0,18.0199,0.287,15.1816,0,15.3318,0.06,37.7605,0.06,37.7445,0.12
1000000,18.023,0,18.0057,0.28,15.1816,0,15.2175,0.06,37.7605,0.06,37.7714,0.12
1000000,18.023,0,18.0388,0.296,15.1816,0,15.2078,0.072,37.7605,0.072,37.8803,0.142
1000000,18.023,0,17.9618,0.28,15.1816,0,15.1534,0.06,37.7605,0.06,37.8386,0.13
1000000,18.023,0,18.0211,0.27,15.1816,0,15.1947,0.06,37.7605,0.06,37.7776,0.115
1000000,18.023,0,18.0182,0.293,15.1816,0,15.1915,0.06,37.7605,0.06,37.7898,0.12
1000000,18.023,0,18.073,0.27,15.1816,0,15.4782,0.06,37.7605,0.06,37.7652,0.13
1000000,18.023,0,18.0161,0.293,15.1816,0,15.2049,0.061,37.7605,0.061,37.6688,0.121
1000000,18.023,0,17.9841,0.27,15.1816,0,15.1375,0.06,37.7605,0.06,37.8184,0.12
1000000,18.023,0,18.0491,0.261,15.1816,0,15.0824,0.07,37.7605,0.07,37.9252,0.126
1000000,18.023,0,18.0149,0.306,15.1816,0,15.1514,0.06,37.7605,0.06,37.7857,0.12
1000000,18.023,0,18.0614,0.27,15.1816,0,15.0636,0.06,37.7605,0.06,37.7804,0.13
1000000,18.023,0,18.0464,0.299,15.1816,0,15.246,0.06,37.7605,0.06,37.7033,0.13
1000000,18.023,0,18.0493,0.27,15.1816,0,15.1089,0.06,37.7605,0.06,37.8156,0.13
1000000,18.023,0,17.9907,0.276,15.1816,0,15.0703,0.051,37.7605,0.051,37.5887,0.123
1000000,18.023,0,18.0006,0.282,15.1816,0,15.0858,0.061,37.7605,0.061,37.7451,0.121
1000000,18.023,0,18.0292,0.275,15.1816,0,15.2585,0.07,37.7605,0.07,37.7226,0.14
1000000,18.023,0,17.9645,0.304,15.1816,0,14.976,0.07,37.7605,0.07,37.8326,0.13
1000000,18.023,0,18.0618,0.27,15.1816,0,14.9906,0.06,37.7605,0.06,37.7412,0.13
1000000,18.023,0,18.0525,0.27,15.1816,0,15.1796,0.06,37.7605,0.06,37.5518,0.122
1000000,18.023,0,18.009,0.281,15.1816,0,15.0089,0.06,37.7605,0.06,37.6139,0.12
1000000,18.023,0,17.9959,0.27,15.1816,0,15.1631,0.07,37.7605,0.07,37.7538,0.126
1000000,18.023,0,18.0083,0.29,15.1816,0,15.3133,0.07,37.7605,0.07,37.7019,0.13
1000000,18.023,0,18.0451,0.27,15.1816,0,15.2448,0.06,37.7605,0.06,37.7887,0.13
1000000,18.023,0,18.0171,0.263,15.1816,0,15.2164,0.067,37.7605,0.067,37.7567,0.142
1000000,18.023,0,18.0081,0.27,15.1816,0,15.2547,0.06,37.7605,0.06,37.5374,0.13
1000000,18.023,0,17.999,0.272,15.1816,0,15.3113,0.07,37.7605,0.07,37.8407,0.141
1000000,18.023,0,18.03,0.277,15.1816,0,15.2525,0.06,37.7605,0.06,37.8156,0.12
1000000,18.023,0,18.0894,0.27,15.1816,0,15.2329,0.06,37.7605,0.06,37.936,0.13
1000000,18.023,0,18.0149,0.261,15.1816,0,15.2013,0.066,37.7605,0.066,37.6146,0.139
1000000,18.023,0,18.0277,0.268,15.1816,0,15.0616,0.06,37.7605,0.06,37.566,0.13
1000000,18.023,0,18.0176,0.28,15.1816,0,15.2671,0.07,37.7605,0.07,37.734,0.13
1000000,18.023,0,17.9986,0.284,15.1816,0,15.0923,0.06,37.7605,0.06,37.7568,0.13
1000000,18.023,0,18.0408,0.28,15.1816,0,15.1632,0.07,37.7605,0.07,37.8517,0.13
1000000,18.023,0,18.0849,0.268,15.1816,0,15.039,0.07,37.7605,0.07,37.8284,0.12
1000000,18.023,0,18.032,0.28,15.1816,0,15.1938,0.06,37.7605,0.06,37.7974,0.13
1000000,18.023,0,18.0353,0.28,15.1816,0,15.0972,0.069,37.7605,0.069,37.7201,0.125
1000000,18.023,0,17.9794,0.297,15.1816,0,15.2779,0.064,37.7605,0.064,37.7455,0.139
1000000,18.023,0,18.056,0.28,15.1816,0,15.0537,0.06,37.7605,0.06,37.7351,0.12
1000000,18.023,0,17.9614,0.27,15.1816,0,15.1526,0.076,37.7605,0.076,37.8983,0.136
1000000,18.023,0,18.0061,0.27,15.1816,0,15.1827,0.06,37.7605,0.06,37.9077,0.12
1000000,18.023,0,18.0297,0.28,15.1816,0,15.1662,0.06,37.7605,0.06,37.7304,0.13
1000000,18.023,0,18.0286,0.277,15.1816,0,15.1561,0.064,37.7605,0.064,37.8365,0.129
1000000,18.023,0,18.0589,0.26,15.1816,0,15.1997,0.07,37.7605,0.07,37.8098,0.13
1000000,18.023,0,18.0371,0.285,15.1816,0,15.0078,0.06,37.7605,0.06,37.8473,0.12
1000000,18.023,0,18.0506,0.27,15.1816,0,15.125,0.06,37.7605,0.06,37.7114,0.12
1000000,18.023,0,18.0705,0.29,15.1816,0,15.2553,0.06,37.7605,0.06,37.7264,0.13
1000000,18.023,0,18.0245,0.28,15.1816,0,15.1925,0.06,37.7605,0.06,37.6923,0.12
1000000,18.023,0,18.0047,0.28,15.1816,0,15.1434,0.06,37.7605,0.06,37.773,0.121
1000000,18.023,0,18.01,0.291,15.1816,0,15.2586,0.06,37.7605,0.06,37.7317,0.12
1000000,18.023,0,18.0089,0.3,15.1816,0,15.04,0.06,37.7605,0.06,37.8159,0.12
1000000,18.023,0,18.0122,0.285,15.1816,0,15.364,0.068,37.7605,0.068,37.8239,0.153
1000000,18.023,0,18.0114,0.27,15.1816,0,15.257,0.07,37.7605,0.07,37.7552,0.13
1000000,18.023,0,18.0184,0.261,15.1816,0,15.1506,0.07,37.7605,0.07,37.8391,0.133
1000000,18.023,0,18.0752,0.266,15.1816,0,15.3432,0.07,37.7605,0.07,37.7993,0.13
1000000,18.023,0,18.0251,0.28,15.1816,0,15.2889,0.06,37.7605,0.06,37.8861,0.12
1000000,18.023,0,17.9895,0.3,15.1816,0,15.2336,0.06,37.7605,0.06,37.4741,0.12
1000000,18.023,0,17.9775,0.27,15.1816,0,15.0846,0.06,37.7605,0.06,37.8403,0.12
1000000,18.023,0,18.0827,0.271,15.1816,0,15.2259,0.07,37.7605,0.07,37.5568,0.118
1000000,18.023,0,17.9927,0.285,15.1816,0,15.2563,0.06,37.7605,0.06,37.7781,0.13
1000000,18.023,0,18.0597,0.271,15.1816,0,15.146,0.06,37.7605,0.06,37.7555,0.13
1000000,18.023,0,18.0162,0.294,15.1816,0,15.2912,0.06,37.7605,0.06,38.1326,0.12
1000000,18.023,0,18.0088,0.27,15.1816,0,15.3484,0.06,37.7605,0.06,37.556,0.13
1000000,18.023,0,18.0269,0.27,15.1816,0,15.0801,0.051,37.7605,0.051,37.5475,0.13
1000000,18.023,0,18.0084,0.279,15.1816,0,15.3238,0.06,37.7605,0.06,37.6438,0.12
1000000,18.023,0,18.0288,0.27,15.1816,0,15.1132,0.06,37.7605,0.06,37.7575,0.131
1000000,18.023,0,18.0525,0.305,15.1816,0,15.2239,0.07,37.7605,0.07,37.6916,0.13
1000000,18.023,0,18.0773,0.28,15.1816,0,15.2012,0.06,37.7605,0.06,37.8618,0.12
1000000,18.023,0,18.0043,0.272,15.1816,0,15.192,0.066,37.7605,0.066,37.9945,0.128
1000000,18.023,0,18.0115,0.274,15.1816,0,15.4326,0.07,37.7605,0.07,37.7634,0.13
1000000,18.023,0,18.0428,0.27,15.1816,0,15.3186,0.07,37.7605,0.07,37.5465,0.13
1000000,18.023,0,18.0127,0.28,15.1816,0,15.0996,0.06,37.7605,0.06,37.7259,0.13
1000000,18.023,0,18.0195,0.27,15.1816,0,15.2069,0.06,37.7605,0.06,37.6844,0.12
1000000,18.023,0,17.972,0.271,15.1816,0,15.1568,0.06,37.7605,0.06,37.7601,0.12
1000000,18.023,0,18.0637,0.271,15.1816,0,15.2215,0.066,37.7605,0.066,37.8944,0.131
1000000,18.023,0,18.0704,0.27,15.1816,0,15.1526,0.06,37.7605,0.06,37.8483,0.13
1000000,18.023,0,18.0181,0.285,15.1816,0,15.2173,0.06,37.7605,0.06,37.7988,0.12
1000000,18.023,0,18.0343,0.27,15.1816,0,15.1899,0.06,37.7605,0.06,37.7446,0.12
1000000,18.023,0,18.0213,0.265,15.1816,0,15.255,0.071,37.7605,0.071,37.789,0.141
1000000,18.023,0,17.9994,0.28,15.1816,0,15.3954,0.06,37.7605,0.06,37.5905,0.12
1000000,18.023,0,18.0358,0.275,15.1816,0,15.0653,0.065,37.7605,0.065,37.8019,0.135
1000000,18.023,0,18.0519,0.288,15.1816,0,15.1245,0.064,37.7605,0.064,37.7626,0.128
1000000,18.023,0,18.0544,0.287,15.1816,0,15.0281,0.06,37.7605,0.06,37.8952,0.12
1000000,18.023,0,17.986,0.274,15.1816,0,15.1736,0.062,37.7605,0.062,37.6417,0.122
1000000,18.023,0,18.054,0.27,15.1816,0,15.1938,0.06,37.7605,0.06,37.78,0.12
1000000,18.023,0,18.012,0.293,15.1816,0,15.1245,0.06,37.7605,0.06,37.7252,0.121
1000000,18.023,0,17.9717,0.288,15.1816,0,15.1552,0.06,37.7605,0.06,37.6566,0.13
1000000,18.023,0,17.9641,0.272,15.1816,0,15.1407,0.06,37.7605,0.06,37.8244,0.12
1000000,18.023,0,18.0492,0.277,15.1816,0,15.2875,0.06,37.7605,0.06,37.8428,0.123
1000000,18.023,0,18.0351,0.28,15.1816,0,15.251,0.06,37.7605,0.06,37.8467,0.12
1000000,18.023,0,18.0479,0.281,15.1816,0,15.0957,0.07,37.7605,0.07,37.8577,0.13
1000000,18.023,0,18.0557,0.282,15.1816,0,15.2524,0.064,37.7605,0.064,37.7654,0.128
1000000,18.023,0,18.046,0.27,15.1816,0,15.2562,0.07,37.7605,0.07,37.8414,0.13
1000000,18.023,0,18.011,0.275,15.1816,0,15.0383,0.06,37.7605,0.06,37.9,0.12
1000000,18.023,0,18.0637,0.28,15.1816,0,15.272,0.06,37.7605,0.06,37.9084,0.12
1000000,18.023,0,18.0288,0.294,15.1816,0,15.3212,0.052,37.7605,0.052,37.8243,0.121
1000000,18.023,0,18.0538,0.29,15.1816,0,15.0273,0.06,37.7605,0.06,37.6762,0.12
1000000,18.023,0,18.0153,0.278,15.1816,0,15.2028,0.07,37.7605,0.07,37.7468,0.131
1000000,18.023,0,18.0525,0.268,15.1816,0,15.0341,0.06,37.7605,0.06,37.8253,0.13
1000000,18.023,0,18.0088,0.27,15.1816,0,15.2211,0.06,37.7605,0.06,37.7929,0.13
1000000,18.023,0,18.0482,0.291,15.1816,0,15.1416,0.063,37.7605,0.063,37.7514,0.123
1000000,18.023,0,18.0423,0.272,15.1816,0,15.2417,0.07,37.7605,0.07,37.55,0.131
1000000,18.023,0,18.01,0.27,15.1816,0,15.2283,0.06,37.7605,0.06,37.7973,0.132
1000000,18.023,0,17.9827,0.279,15.1816,0,15.2773,0.06,37.7605,0.06,37.9654,0.12
1000000,18.023,0,18.0744,0.28,15.1816,0,15.2578,0.06,37.7605,0.06,37.6597,0.12
1000000,18.023,0,18.0498,0.275,15.1816,0,15.068,0.066,37.7605,0.066,37.6083,0.131
1000000,18.023,0,17.9693,0.296,15.1816,0,15.2331,0.06,37.7605,0.06,37.698,0.12
1000000,18.023,0,18.013,0.27,15.1816,0,15.3139,0.07,37.7605,0.07,37.9023,0.13
1000000,18.023,0,18.0285,0.278,15.1816,0,15.2304,0.06,37.7605,0.06,37.7847,0.12
1000000,18.023,0,17.9922,0.274,15.1816,0,15.1856,0.064,37.7605,0.064,37.6986,0.129
1000000,18.023,0,18.0515,0.289,15.1816,0,15.1162,0.072,37.7605,0.072,37.7251,0.132
1000000,18.023,0,17.9934,0.27,15.1816,0,15.2218,0.064,37.7605,0.064,37.6966,0.124
1000000,18.023,0,18.0794,0.272,15.1816,0,15.1585,0.061,37.7605,0.061,37.6157,0.131
1000000,18.023,0,18.0398,0.275,15.1816,0,15.1877,0.06,37.7605,0.06,37.6762,0.12
1000000,18.023,0,18.0183,0.27,15.1816,0,15.1519,0.053,37.7605,0.053,37.7931,0.133
1000000,18.023,0,18.0452,0.284,15.1816,0,15.143,0.077,37.7605,0.077,37.9585,0.137
1000000,18.023,0,17.9805,0.27,15.1816,0,15.4111,0.06,37.7605,0.06,37.6675,0.12
1000000,18.023,0,18.0091,0.27,15.1816,0,15.0908,0.061,37.7605,0.061,37.8815,0.121
1000000,18.023,0,18.0142,0.275,15.1816,0,15.0387,0.06,37.7605,0.06,37.704,0.12
1000000,18.023,0,17.9918,0.3,15.1816,0,15.153,0.06,37.7605,0.06,37.7327,0.132
1000000,18.023,0,18.0164,0.27,15.1816,0,15.2796,0.079,37.7605,0.079,37.7392,0.139
1000000,18.023,0,17.9891,0.27,15.1816,0,15.1447,0.06,37.7605,0.06,37.7915,0.12
1000000,18.023,0,17.9894,0.272,15.1816,0,15.1951,0.065,37.7605,0.065,37.884,0.127
1000000,18.023,0,18.0193,0.273,15.1816,0,15.1697,0.06,37.7605,0.06,37.674,0.13
1000000,18.023,0,17.9255,0.28,15.1816,0,15.2507,0.06,37.7605,0.06,37.5927,0.131
1000000,18.023,0,18.0097,0.303,15.1816,0,15.3683,0.06,37.7605,0.06,37.7578,0.12
1000000,18.023,0,18.0577,0.27,15.1816,0,15.0645,0.06,37.7605,0.06,37.699,0.12
1000000,18.023,0,18.0393,0.28,15.1816,0,15.2449,0.051,37.7605,0.051,37.6507,0.122
1000000,18.023,0,18.0185,0.27,15.1816,0,15.13,0.06,37.7605,0.06,37.8239,0.12
1000000,18.023,0,18.038,0.281,15.1816,0,15.2152,0.06,37.7605,0.06,37.8781,0.132
1000000,18.023,0,18.0157,0.282,15.1816,0,15.3494,0.06,37.7605,0.06,37.9995,0.12
1000000,18.023,0,18.122,0.27,15.1816,0,15.4607,0.06,37.7605,0.06,37.8672,0.129
1000000,18.023,0,18.0173,0.26,15.1816,0,15.1608,0.065,37.7605,0.065,37.7835,0.141
1000000,18.023,0,18.0584,0.276,15.1816,0,15.2166,0.06,37.7605,0.06,37.7333,0.12
1000000,18.023,0,18.0437,0.273,15.1816,0,15.1548,0.061,37.7605,0.061,37.8161,0.141
1000000,18.023,0,18.0348,0.276,15.1816,0,15.3463,0.06,37.7605,0.06,37.6131,0.12
1000000,18.023,0,18.0324,0.27,15.1816,0,15.1312,0.06,37.7605,0.06,37.8169,0.12
1000000,18.023,0,18.0184,0.272,15.1816,0,15.2013,0.052,37.7605,0.052,37.6385,0.123
1000000,18.023,0,18.0625,0.276,15.1816,0,15.249,0.07,37.7605,0.07,37.6248,0.132
1000000,18.023,0,18.0281,0.27,15.1816,0,15.1313,0.051,37.7605,0.051,37.9639,0.141
1000000,18.023,0,18.0037,0.299,15.1816,0,15.0374,0.06,37.7605,0.06,37.7663,0.12
1000000,18.023,0,18.0068,0.29,15.1816,0,15.4141,0.06,37.7605,0.06,37.5899,0.121
1000000,18.023,0,18.0626,0.265,15.1816,0,15.1864,0.06,37.7605,0.06,37.7656,0.12
1000000,18.023,0,17.9983,0.26,15.1816,0,15.1216,0.07,37.7605,0.07,37.6865,0.13
1000000,18.023,0,18.0265,0.277,15.1816,0,15.1905,0.081,37.7605,0.081,38.0262,0.143
1000000,18.023,0,17.9954,0.27,15.1816,0,15.0187,0.07,37.7605,0.07,37.8721,0.13
1000000,18.023,0,18.0208,0.271,15.1816,0,15.2489,0.06,37.7605,0.06,37.7214,0.122
1000000,18.023,0,18.0623,0.274,15.1816,0,15.1228,0.06,37.7605,0.06,37.8296,0.12
1000000,18.023,0,18.0085,0.27,15.1816,0,15.1746,0.07,37.7605,0.07,37.8256,0.127
1000000,18.023,0,17.9833,0.284,15.1816,0,15.1449,0.05,37.7605,0.05,37.7673,0.127
1000000,18.023,0,17.9564,0.271,15.1816,0,15.5538,0.07,37.7605,0.07,37.755,0.13
1000000,18.023,0,18.0368,0.28,15.1816,0,15.0775,0.06,37.7605,0.06,37.9128,0.121
1000000,18.023,0,18.0458,0.284,15.1816,0,15.2903,0.06,37.7605,0.06,37.9598,0.12
1000000,18.023,0,18.0234,0.271,15.1816,0,15.1596,0.06,37.7605,0.06,37.4368,0.13
1000000,18.023,0,18.0584,0.278,15.1816,0,15.2638,0.079,37.7605,0.079,37.8111,0.139
1000000,18.023,0,18.0089,0.272,15.1816,0,15.1412,0.06,37.7605,0.06,37.6138,0.12
1000000,18.023,0,18.0134,0.27,15.1816,0,15.0633,0.062,37.7605,0.062,37.8536,0.122
1000000,18.023,0,17.9593,0.271,15.1816,0,15.2752,0.07,37.7605,0.07,37.8646,0.13
1000000,18.023,0,18.0463,0.271,15.1816,0,15.0511,0.06,37.7605,0.06,37.8468,0.13
1000000,18.023,0,18.0043,0.29,15.1816,0,15.3045,0.07,37.7605,0.07,37.7003,0.14
1000000,18.023,0,18.0398,0.28,15.1816,0,15.2509,0.06,37.7605,0.06,37.7851,0.12
1000000,18.023,0,18.0293,0.27,15.1816,0,15.1396,0.071,37.7605,0.071,37.8223,0.122
1000000,18.023,0,17.9669,0.284,15.1816,0,15.0957,0.06,37.7605,0.06,37.6788,0.12
1000000,18.023,0,18.0682,0.268,15.1816,0,15.1993,0.062,37.7605,0.062,38.0032,0.132
1000000,18.023,0,18.0422,0.285,15.1816,0,15.3133,0.061,37.7605,0.061,37.8368,0.131
1000000,18.023,0,18.0175,0.27,15.1816,0,15.1978,0.06,37.7605,0.06,37.7077,0.12
1000000,18.023,0,18.0941,0.278,15.1816,0,15.2446,0.061,37.7605,0.061,37.7481,0.112
1000000,18.023,0,18.0498,0.288,15.1816,0,15.2819,0.06,37.7605,0.06,37.4747,0.12
1000000,18.023,0,17.9836,0.27,15.1816,0,15.2393,0.07,37.7605,0.07,37.7742,0.13
1000000,18.023,0,17.9873,0.296,15.1816,0,15.1435,0.06,37.7605,0.06,37.9231,0.12
1000000,18.023,0,18.0423,0.262,15.1816,0,15.1525,0.07,37.7605,0.07,37.8918,0.13
1000000,18.023,0,17.9751,0.261,15.1816,0,15.1265,0.071,37.7605,0.071,37.8069,0.134
1000000,18.023,0,17.9789,0.273,15.1816,0,15.3646,0.07,37.7605,0.07,37.8861,0.13
1000000,18.023,0,18.0218,0.27,15.1816,0,15.3094,0.06,37.7605,0.06,37.8191,0.13
1000000,18.023,0,17.9717,0.294,15.1816,0,15.0834,0.07,37.7605,0.07,37.5565,0.14
1000000,18.023,0,18.0324,0.27,15.1816,0,15.0255,0.07,37.7605,0.07,37.6846,0.13
1000000,18.023,0,18.0079,0.271,15.1816,0,15.1342,0.07,37.7605,0.07,37.679,0.132
1000000,18.023,0,18.078,0.272,15.1816,0,15.049,0.06,37.7605,0.06,37.5607,0.12
1000000,18.023,0,18.004,0.28,15.1816,0,15.1921,0.06,37.7605,0.06,37.6442,0.12
1000000,18.023,0,17.9908,0.29,15.1816,0,15.113,0.06,37.7605,0.06,37.5877,0.12
1000000,18.023,0,18.0131,0.27,15.1816,0,15.2109,0.07,37.7605,0.07,37.7122,0.13
1000000,18.023,0,18.0276,0.264,15.1816,0,15.0308,0.061,37.7605,0.061,37.7676,0.133
1000000,18.023,0,18.064,0.272,15.1816,0,15.2081,0.06,37.7605,0.06,37.9025,0.13
1000000,18.023,0,18.0667,0.266,15.1816,0,15.0906,0.07,37.7605,0.07,37.9335,0.13
1000000,18.023,0,17.9686,0.329,15.1816,0,15.2729,0.06,37.7605,0.06,37.6924,0.13
1000000,18.023,0,17.9993,0.284,15.1816,0,15.2511,0.06,37.7605,0.06,37.9663,0.13
1000000,18.023,0,18.0149,0.27,15.1816,0,15.0311,0.063,37.7605,0.063,37.9751,0.132
1000000,18.023,0,18.0261,0.28,15.1816,0,15.1958,0.06,37.7605,0.06,37.8056,0.12
1000000,18.023,0,18.0156,0.28,15.1816,0,15.3454,0.062,37.7605,0.062,37.7385,0.133
1000000,18.023,0,17.997,0.308,15.1816,0,15.28,0.06,37.7605,0.06,37.9576,0.12
