iterations;delta th;delta th time;delta lr;delta lr time;delta pw;delta pw time;gamma th;gamma th time;gamma pwlr;gamma pwlr time;gamma lrpw;gamma lrpw time;gamma lrlr;gamma lrlr time;vega th;vega th time;vega lr;vega lr time;vega pw;vega pw time
100000;0.627409;4e-06;0.627705;0.001291;0.626837;0.000913;0.0094605;1e-06;0.0094773;0.001314;0.00946861;0.001234;0.00938557;0.004671;37.842;3e-06;37.5423;0.005092;37.9092;0.001778
100000;0.627409;4e-06;0.623084;0.001301;0.626049;0.000958;0.0094605;1e-06;0.00939073;0.001361;0.00942038;0.001238;0.00932862;0.004025;37.842;2e-06;37.3145;0.003952;37.5629;0.001461
100000;0.627409;3e-06;0.641532;0.00147;0.630395;0.001051;0.0094605;1e-06;0.00966817;0.001578;0.0095568;0.001295;0.0101124;0.004383;37.842;1e-06;40.4495;0.004177;38.6727;0.001466
100000;0.627409;5e-06;0.624853;0.001457;0.628638;0.000926;0.0094605;1e-06;0.0094363;0.001398;0.00947416;0.001299;0.00918325;0.004636;37.842;2e-06;36.733;0.004259;37.7452;0.001583
100000;0.627409;3e-06;0.631604;0.001355;0.6272;0.001024;0.0094605;2e-06;0.00953911;0.0017;0.00949507;0.001347;0.00955005;0.005622;37.842;2e-06;38.2002;0.004076;38.1564;0.001536
100000;0.627409;3e-06;0.628713;0.001281;0.629494;0.000915;0.0094605;1e-06;0.00946222;0.001347;0.00947002;0.001385;0.00961982;0.004431;37.842;1e-06;38.4793;0.004226;37.8489;0.001524
100000;0.627409;5e-06;0.632862;0.001345;0.630324;0.000914;0.0094605;2e-06;0.00954763;0.00134;0.00952225;0.001268;0.00949813;0.004478;37.842;1e-06;37.9925;0.004399;38.1905;0.001761
100000;0.627409;4e-06;0.616191;0.001306;0.62619;0.000928;0.0094605;1e-06;0.00930443;0.001375;0.00940442;0.001281;0.00900345;0.004108;37.842;1e-06;36.0138;0.003989;37.2177;0.001468
100000;0.627409;6e-06;0.626008;0.001632;0.626258;0.001191;0.0094605;2e-06;0.00944739;0.001842;0.00944989;0.001298;0.00934194;0.005063;37.842;1e-06;37.3678;0.004298;37.7896;0.001477
100000;0.627409;3e-06;0.627368;0.001353;0.629646;0.000919;0.0094605;2e-06;0.00947981;0.001398;0.00950259;0.001283;0.00926189;0.004191;37.842;1e-06;37.0476;0.00412;37.9192;0.001554
100000;0.627409;5e-06;0.626174;0.001348;0.628809;0.000942;0.0094605;2e-06;0.00943144;0.001348;0.00945779;0.001304;0.00945686;0.004152;37.842;3e-06;37.8274;0.004182;37.7258;0.001531
100000;0.627409;4e-06;0.633977;0.001303;0.629867;0.00091;0.0094605;1e-06;0.0095368;0.001314;0.0094957;0.001236;0.00987045;0.004177;37.842;2e-06;39.4818;0.005127;38.1472;0.001838
100000;0.627409;4e-06;0.634128;0.001319;0.631079;0.000916;0.0094605;4e-06;0.00954481;0.001373;0.00951431;0.001241;0.00974499;0.004052;37.842;1e-06;38.98;0.004022;38.1792;0.001465
100000;0.627409;4e-06;0.616111;0.001321;0.623962;0.000959;0.0094605;1e-06;0.00929273;0.00136;0.00937124;0.001418;0.00903286;0.00428;37.842;1e-06;36.1314;0.004203;37.1709;0.001491
100000;0.627409;1e-05;0.627586;0.001437;0.625644;0.001191;0.0094605;1e-06;0.00945089;0.001556;0.00943147;0.001319;0.00959519;0.004338;37.842;1e-06;38.3808;0.004574;37.8035;0.001566
100000;0.627409;4e-06;0.626644;0.001483;0.624615;0.001105;0.0094605;2e-06;0.00947274;0.001726;0.00945244;0.001628;0.00936868;0.0045;37.842;2e-06;37.4747;0.004182;37.8909;0.001563
100000;0.627409;3e-06;0.624142;0.001433;0.630102;0.001034;0.0094605;2e-06;0.00941791;0.001411;0.00947751;0.001404;0.00929476;0.00476;37.842;2e-06;37.1791;0.004298;37.6717;0.001507
100000;0.627409;3e-06;0.624377;0.001492;0.625658;0.000913;0.0094605;1e-06;0.00941979;0.001319;0.00943259;0.001241;0.00936194;0.004155;37.842;2e-06;37.4478;0.004192;37.6792;0.001535
100000;0.627409;4e-06;0.626823;0.001519;0.625961;0.00093;0.0094605;1e-06;0.00944446;0.001387;0.00943584;0.001266;0.00944564;0.004217;37.842;3e-06;37.7825;0.004011;37.7779;0.001469
100000;0.627409;4e-06;0.623326;0.001502;0.627605;0.000917;0.0094605;2e-06;0.00939541;0.001408;0.00943819;0.001398;0.0093142;0.00438;37.842;2e-06;37.2568;0.004167;37.5816;0.001527
100000;0.627409;5e-06;0.620423;0.001454;0.628963;0.001006;0.0094605;2e-06;0.00938251;0.001355;0.00946791;0.001293;0.00894243;0.004258;37.842;2e-06;35.7697;0.004156;37.5301;0.001502
100000;0.627409;4e-06;0.627272;0.00143;0.627171;0.000998;0.0094605;1e-06;0.00945606;0.001383;0.00945505;0.00139;0.00944707;0.004422;37.842;2e-06;37.7883;0.004427;37.8242;0.001525
100000;0.627409;3e-06;0.639194;0.001306;0.631656;0.000934;0.0094605;2e-06;0.00962832;0.001321;0.00955294;0.001296;0.00996014;0.004355;37.842;2e-06;39.8405;0.004573;38.5133;0.001626
100000;0.627409;4e-06;0.631683;0.001542;0.630943;0.00117;0.0094605;3e-06;0.00952271;0.001982;0.00951532;0.001441;0.00961801;0.004454;37.842;1e-06;38.4721;0.004474;38.0909;0.001637
100000;0.627409;5e-06;0.621828;0.001281;0.625244;0.000912;0.0094605;2e-06;0.00935928;0.00152;0.00939345;0.00134;0.00944275;0.005349;37.842;3e-06;37.771;0.005333;37.4371;0.002044
100000;0.627409;6e-06;0.631437;0.00163;0.628337;0.001108;0.0094605;2e-06;0.00951692;0.001433;0.00948592;0.001489;0.00964526;0.004652;37.842;2e-06;38.581;0.005073;38.0677;0.001651
100000;0.627409;5e-06;0.623478;0.001632;0.627205;0.001199;0.0094605;2e-06;0.00940917;0.001883;0.00944643;0.001587;0.00919209;0.006158;37.842;3e-06;36.7684;0.006006;37.6367;0.001909
100000;0.627409;6e-06;0.628716;0.001469;0.631169;0.000955;0.0094605;1e-06;0.00947203;0.001632;0.00949656;0.001606;0.00944884;0.005971;37.842;2e-06;37.7954;0.004661;37.8881;0.001717
100000;0.627409;5e-06;0.626746;0.001686;0.62501;0.001111;0.0094605;1e-06;0.00945182;0.001389;0.00943445;0.00132;0.00954496;0.00616;37.842;2e-06;38.1798;0.005408;37.8073;0.001736
100000;0.627409;4e-06;0.622878;0.001297;0.62658;0.001086;0.0094605;2e-06;0.0093992;0.001706;0.00943622;0.001438;0.00926483;0.004783;37.842;1e-06;37.0593;0.004311;37.5968;0.001585
100000;0.627409;4e-06;0.622365;0.001335;0.627419;0.000913;0.0094605;2e-06;0.00937977;0.001332;0.00943031;0.001281;0.0093076;0.005465;37.842;2e-06;37.2304;0.00551;37.5191;0.001905
100000;0.627409;7e-06;0.623257;0.001747;0.628184;0.001131;0.0094605;2e-06;0.00943101;0.001897;0.00948028;0.001708;0.00906737;0.006729;37.842;2e-06;36.2695;0.006426;37.724;0.001628
100000;0.627409;7e-06;0.623983;0.001703;0.627988;0.001091;0.0094605;2e-06;0.00941842;0.001344;0.00945847;0.001527;0.00926697;0.006513;37.842;2e-06;37.0679;0.006404;37.6737;0.002012
100000;0.627409;5e-06;0.629239;0.001675;0.628905;0.001134;0.0094605;3e-06;0.00950915;0.001875;0.00950582;0.001585;0.00935995;0.004669;37.842;2e-06;37.4398;0.005281;38.0366;0.001922
100000;0.627409;4e-06;0.631552;0.001405;0.628254;0.001009;0.0094605;1e-06;0.00951276;0.001322;0.00947978;0.001245;0.00972087;0.004468;37.842;2e-06;38.8835;0.005435;38.051;0.001516
100000;0.627409;5e-06;0.622429;0.001704;0.627164;0.001121;0.0094605;1e-06;0.00938997;0.001841;0.00943733;0.001651;0.00920826;0.006232;37.842;2e-06;36.833;0.004733;37.5599;0.001584
100000;0.627409;7e-06;0.626017;0.001667;0.627035;0.001141;0.0094605;1e-06;0.00944626;0.00189;0.00945644;0.001648;0.00929579;0.006308;37.842;2e-06;37.1832;0.006095;37.785;0.001849
100000;0.627409;5e-06;0.629748;0.001372;0.628524;0.000913;0.0094605;1e-06;0.00949911;0.001515;0.00948686;0.001236;0.00952572;0.005358;37.842;3e-06;38.1029;0.005103;37.9964;0.00148
100000;0.627409;4e-06;0.626888;0.00153;0.625191;0.001081;0.0094605;2e-06;0.00943717;0.001663;0.0094202;0.001546;0.00960995;0.005092;37.842;6e-06;38.4398;0.005013;37.7487;0.001909
100000;0.627409;5e-06;0.617717;0.001504;0.623803;0.000928;0.0094605;2e-06;0.0093099;0.001449;0.00937076;0.001321;0.0092003;0.004383;37.842;1e-06;36.8012;0.005564;37.2396;0.001859
100000;0.627409;5e-06;0.637064;0.001548;0.627942;0.001104;0.0094605;2e-06;0.00959058;0.001333;0.00949936;0.001678;0.00991893;0.004628;37.842;1e-06;39.6757;0.004244;38.3623;0.001504
100000;0.627409;4e-06;0.628247;0.001339;0.626112;0.00112;0.0094605;2e-06;0.00945478;0.001595;0.00943343;0.001292;0.00969812;0.006131;37.842;2e-06;38.7925;0.004409;37.8191;0.001524
100000;0.627409;4e-06;0.620517;0.001413;0.625157;0.000934;0.0094605;1e-06;0.0093597;0.001339;0.00940609;0.001249;0.00921047;0.004314;37.842;2e-06;36.8419;0.005608;37.4388;0.001583
100000;0.627409;5e-06;0.622123;0.00145;0.627553;0.000928;0.0094605;2e-06;0.00935916;0.001372;0.00941346;0.00132;0.00935706;0.004112;37.842;2e-06;37.4283;0.004233;37.4366;0.001771
100000;0.627409;3e-06;0.619683;0.00129;0.62369;0.000938;0.0094605;1e-06;0.00936003;0.001315;0.00940009;0.001244;0.00910694;0.005215;37.842;2e-06;36.4278;0.004165;37.4401;0.0016
100000;0.627409;4e-06;0.624791;0.001734;0.626615;0.001143;0.0094605;3e-06;0.00942823;0.001575;0.00944647;0.001551;0.00936808;0.004522;37.842;1e-06;37.4723;0.004586;37.7129;0.001794
100000;0.627409;5e-06;0.625054;0.001549;0.626253;0.000916;0.0094605;1e-06;0.00943261;0.001325;0.00944459;0.001249;0.00933296;0.004163;37.842;3e-06;37.3318;0.005253;37.7304;0.001917
100000;0.627409;7.6e-05;0.621774;0.001484;0.625828;0.001011;0.0094605;1e-06;0.0093585;0.001448;0.00939904;0.001257;0.00938591;0.004364;37.842;1e-06;37.5437;0.004154;37.434;0.001816
100000;0.627409;6e-06;0.624517;0.002273;0.626656;0.001244;0.0094605;3e-06;0.00942161;0.001999;0.009443;0.001909;0.00934242;0.006586;37.842;4e-06;37.3697;0.006355;37.6864;0.001849
100000;0.627409;5e-06;0.628409;0.001387;0.625714;0.000945;0.0094605;3e-06;0.00946409;0.001671;0.00943715;0.001434;0.00968424;0.004389;37.842;2e-06;38.737;0.004295;37.8564;0.001775
100000;0.627409;5e-06;0.617436;0.001578;0.624817;0.001133;0.0094605;2e-06;0.00933085;0.00132;0.00940467;0.001253;0.00906489;0.004116;37.842;2e-06;36.2596;0.004051;37.3234;0.00164
100000;0.627409;4e-06;0.625473;0.001281;0.626816;0.001147;0.0094605;1e-06;0.00943082;0.001523;0.00944425;0.001603;0.00937127;0.004798;37.842;2e-06;37.4851;0.00423;37.7233;0.001484
100000;0.627409;4e-06;0.632175;0.001464;0.629036;0.001031;0.0094605;1e-06;0.00951091;0.001494;0.00947952;0.001593;0.00976756;0.005263;37.842;1e-06;39.0702;0.00424;38.0436;0.001475
100000;0.627409;3e-06;0.622443;0.001294;0.625559;0.001028;0.0094605;2e-06;0.00939035;0.001886;0.00942151;0.001323;0.00922065;0.00495;37.842;2e-06;36.8826;0.003963;37.5614;0.001643
100000;0.627409;6e-06;0.618796;0.001665;0.625307;0.001164;0.0094605;3e-06;0.00933304;0.001433;0.00939814;0.001507;0.00916828;0.004059;37.842;1e-06;36.6731;0.004718;37.3321;0.001564
100000;0.627409;4e-06;0.631246;0.001518;0.630204;0.001164;0.0094605;2e-06;0.00952994;0.001833;0.00951953;0.001462;0.00949868;0.005495;37.842;2e-06;37.9947;0.006094;38.1198;0.001952
100000;0.627409;4e-06;0.631667;0.001488;0.62668;0.001052;0.0094605;2e-06;0.00952649;0.001561;0.00947662;0.001571;0.00963055;0.00628;37.842;2e-06;38.5222;0.005147;38.106;0.001702
100000;0.627409;5e-06;0.626366;0.001474;0.628994;0.001005;0.0094605;1e-06;0.00947393;0.001448;0.00950021;0.001356;0.00918197;0.004328;37.842;1e-06;36.7279;0.005493;37.8957;0.00186
100000;0.627409;6e-06;0.624491;0.001628;0.624954;0.001099;0.0094605;3e-06;0.00940976;0.001875;0.00941438;0.001567;0.00947655;0.006099;37.842;1e-06;37.9062;0.005919;37.639;0.001556
100000;0.627409;5e-06;0.62364;0.001455;0.624296;0.001111;0.0094605;1.4e-05;0.00940426;0.001791;0.00941082;0.001522;0.00934466;0.004151;37.842;1e-06;37.3786;0.005266;37.617;0.001938
100000;0.627409;4e-06;0.616539;0.001418;0.625088;0.000948;0.0094605;2e-06;0.00932226;0.00142;0.00940776;0.001604;0.00885014;0.005644;37.842;1e-06;35.4006;0.005652;37.289;0.001884
100000;0.627409;6e-06;0.632447;0.001333;0.62891;0.001185;0.0094605;2e-06;0.00954093;0.001409;0.00950556;0.001248;0.00961662;0.004851;37.842;3e-06;38.4665;0.004548;38.1637;0.001725
100000;0.627409;4e-06;0.627405;0.001345;0.624622;0.00093;0.0094605;1e-06;0.00945803;0.001558;0.0094302;0.001602;0.00960014;0.004815;37.842;2e-06;38.4006;0.004835;37.8321;0.001758
100000;0.627409;4e-06;0.630266;0.001392;0.628452;0.000917;0.0094605;2e-06;0.00949606;0.00141;0.00947792;0.001497;0.00966347;0.004603;37.842;2e-06;38.6539;0.004497;37.9842;0.001622
100000;0.627409;6e-06;0.632997;0.001498;0.630814;0.001108;0.0094605;1e-06;0.00953652;0.001844;0.00951469;0.001546;0.00974776;0.005265;37.842;1e-06;38.991;0.004377;38.1461;0.00151
100000;0.627409;5e-06;0.628505;0.001663;0.629655;0.00113;0.0094605;3e-06;0.00948193;0.001922;0.00949342;0.001651;0.00939928;0.006101;37.842;2e-06;37.5971;0.005726;37.9277;0.001865
100000;0.627409;4e-06;0.627594;0.001676;0.62931;0.001126;0.0094605;3e-06;0.00946844;0.001838;0.00948561;0.001618;0.00942529;0.005622;37.842;1e-06;37.7011;0.005717;37.8738;0.001904
100000;0.627409;4e-06;0.636434;0.001408;0.630119;0.000915;0.0094605;1e-06;0.00958937;0.001761;0.00952623;0.001555;0.00979378;0.006319;37.842;3e-06;39.1751;0.006143;38.3575;0.001997
100000;0.627409;5e-06;0.634139;0.001666;0.627979;0.001143;0.0094605;2e-06;0.00955227;0.001823;0.00949067;0.001577;0.00983235;0.006315;37.842;3e-06;39.3294;0.006064;38.2091;0.001897
100000;0.627409;4e-06;0.62154;0.001657;0.626196;0.001121;0.0094605;2e-06;0.00936288;0.001675;0.00940944;0.001405;0.0092797;0.005394;37.842;3e-06;37.1188;0.004154;37.4515;0.001546
100000;0.627409;3e-06;0.62417;0.001418;0.62563;0.001313;0.0094605;3e-06;0.00939675;0.001981;0.00941135;0.001304;0.0094307;0.005566;37.842;2e-06;37.7228;0.005871;37.587;0.001909
100000;0.627409;5e-06;0.627894;0.001688;0.630027;0.001129;0.0094605;2e-06;0.00946133;0.001829;0.00948266;0.001563;0.0094724;0.005754;37.842;3e-06;37.8896;0.005303;37.8453;0.001928
100000;0.627409;4e-06;0.626783;0.001317;0.627217;0.000915;0.0094605;1e-06;0.00944133;0.001807;0.00944567;0.001592;0.0095072;0.005807;37.842;2e-06;38.0288;0.005414;37.7653;0.001855
100000;0.627409;3e-06;0.633052;0.001286;0.630094;0.001083;0.0094605;1e-06;0.00954149;0.001854;0.0095119;0.001633;0.00964198;0.006288;37.842;2e-06;38.5679;0.006128;38.1659;0.001976
100000;0.627409;4e-06;0.631081;0.00178;0.628692;0.001188;0.0094605;3e-06;0.00953792;0.001914;0.00951403;0.001706;0.00940928;0.006273;37.842;2e-06;37.6371;0.006062;38.1517;0.001976
100000;0.627409;4e-06;0.622082;0.001705;0.628233;0.001156;0.0094605;2e-06;0.00939659;0.001846;0.00945809;0.001635;0.00909195;0.006023;37.842;1e-06;36.3678;0.006165;37.5864;0.001953
100000;0.627409;6e-06;0.618002;0.001732;0.626562;0.001152;0.0094605;2e-06;0.00932112;0.001883;0.00940672;0.00163;0.00907528;0.006078;37.842;3e-06;36.3011;0.005822;37.2845;0.001634
100000;0.627409;5e-06;0.632945;0.001672;0.631079;0.001116;0.0094605;3e-06;0.00955325;0.001899;0.0095346;0.001605;0.00958144;0.004485;37.842;1e-06;38.3258;0.004596;38.213;0.001549
1000000;0.627409;6e-06;0.624659;0.017422;0.626468;0.010737;0.0094605;1e-06;0.00942128;0.018922;0.00943936;0.014936;0.00934537;0.054081;37.842;2e-06;37.3815;0.044445;37.6851;0.016407
1000000;0.627409;9e-06;0.625331;0.018383;0.62741;0.011941;0.0094605;2e-06;0.0094314;0.020229;0.00945219;0.017194;0.00938189;0.065668;37.842;2e-06;37.5275;0.05079;37.7256;0.016569
1000000;0.627409;6e-06;0.625465;0.016181;0.626116;0.011073;0.0094605;2e-06;0.00942976;0.015236;0.00943627;0.013686;0.00939811;0.052447;37.842;1e-06;37.5924;0.044095;37.719;0.018428
1000000;0.627409;6e-06;0.627668;0.014432;0.62672;0.009883;0.0094605;2e-06;0.0094706;0.013994;0.00946112;0.01339;0.00945583;0.041931;37.842;3e-06;37.8233;0.042904;37.8824;0.016977
1000000;0.627409;7e-06;0.629739;0.014456;0.62761;0.009626;0.0094605;1e-06;0.00948947;0.015707;0.00946819;0.0135;0.00958664;0.044227;37.842;1e-06;38.3466;0.045373;37.9579;0.016583
1000000;0.627409;8e-06;0.62816;0.01823;0.627143;0.013271;0.0094605;3e-06;0.00947046;0.01503;0.0094603;0.016304;0.0094861;0.049453;37.842;4e-06;37.9444;0.043428;37.8819;0.015354
1000000;0.627409;4e-06;0.62815;0.015329;0.62769;0.009779;0.0094605;1e-06;0.00946489;0.014265;0.00946029;0.012982;0.00954461;0.045483;37.842;1e-06;38.1784;0.046302;37.8596;0.015722
1000000;0.627409;6e-06;0.626469;0.014126;0.627012;0.010123;0.0094605;2e-06;0.00944643;0.015011;0.00945187;0.012658;0.00943983;0.044394;37.842;3e-06;37.7593;0.042439;37.7857;0.015895
1000000;0.627409;1.9e-05;0.627151;0.014116;0.626871;0.010347;0.0094605;2e-06;0.0094449;0.013643;0.00944209;0.013896;0.00955136;0.041271;37.842;1e-06;38.2054;0.042671;37.7796;0.015295
1000000;0.627409;1e-05;0.629126;0.013762;0.627512;0.009224;0.0094605;2e-06;0.00948907;0.014491;0.00947293;0.013642;0.00950713;0.04259;37.842;1e-06;38.0285;0.043317;37.9563;0.01603
1000000;0.627409;9e-06;0.62681;0.013454;0.626994;0.009282;0.0094605;2e-06;0.00945466;0.015292;0.0094565;0.013133;0.00942953;0.043644;37.842;3e-06;37.7181;0.044815;37.8186;0.016145
1000000;0.627409;5e-06;0.627986;0.014017;0.626979;0.009532;0.0094605;2e-06;0.00947111;0.013847;0.00946104;0.01309;0.00948433;0.042232;37.842;1e-06;37.9373;0.047959;37.8845;0.015484
1000000;0.627409;6e-06;0.624344;0.014035;0.626668;0.009274;0.0094605;3e-06;0.00942142;0.013317;0.00944465;0.012935;0.00930838;0.041059;37.842;3e-06;37.2335;0.043294;37.6857;0.01511
1000000;0.627409;6e-06;0.625896;0.013019;0.627393;0.009601;0.0094605;2e-06;0.00943753;0.013331;0.0094525;0.013124;0.00940199;0.041912;37.842;3e-06;37.608;0.044147;37.7501;0.016492
1000000;0.627409;2e-05;0.626612;0.013677;0.626698;0.009237;0.0094605;3e-06;0.00945119;0.013831;0.00945205;0.012847;0.00943413;0.042265;37.842;1e-06;37.7365;0.040619;37.8048;0.015356
1000000;0.627409;5e-06;0.6291;0.012989;0.627579;0.010345;0.0094605;2e-06;0.00948692;0.01382;0.00947171;0.012828;0.00952158;0.04252;37.842;3e-06;38.0863;0.046907;37.9477;0.015224
1000000;0.627409;5e-06;0.625878;0.012965;0.626269;0.00927;0.0094605;2e-06;0.00943543;0.013521;0.00943934;0.015592;0.0094599;0.04092;37.842;3e-06;37.8396;0.04132;37.7417;0.014913
1000000;0.627409;5e-06;0.625567;0.01296;0.626996;0.009214;0.0094605;1e-06;0.00943857;0.019628;0.00945286;0.013193;0.00937293;0.040443;37.842;2e-06;37.4917;0.044876;37.7543;0.014905
1000000;0.627409;6e-06;0.627182;0.014805;0.627659;0.010457;0.0094605;1e-06;0.00945642;0.014807;0.0094612;0.014001;0.00944186;0.053793;37.842;1e-06;37.7674;0.051634;37.8257;0.01497
1000000;0.627409;4e-06;0.626502;0.012984;0.626822;0.009139;0.0094605;1e-06;0.0094516;0.015179;0.0094548;0.013071;0.00938555;0.040334;37.842;2e-06;37.5422;0.042419;37.8064;0.015287
1000000;0.627409;5e-06;0.626836;0.012991;0.627466;0.009222;0.0094605;2e-06;0.00945146;0.015803;0.00945775;0.013843;0.00942901;0.051098;37.842;1e-06;37.716;0.041821;37.8058;0.014861
1000000;0.627409;5e-06;0.628296;0.013282;0.627369;0.009682;0.0094605;1e-06;0.00947492;0.013539;0.00946565;0.012553;0.00950527;0.040579;37.842;3e-06;38.0211;0.043173;37.8997;0.017462
1000000;0.627409;6e-06;0.623354;0.013552;0.626402;0.010663;0.0094605;1e-06;0.00940442;0.015109;0.0094349;0.014278;0.00928856;0.046054;37.842;2e-06;37.1543;0.044868;37.6177;0.016796
1000000;0.627409;5e-06;0.627579;0.012978;0.627922;0.009238;0.0094605;1e-06;0.00946581;0.013284;0.00946925;0.012578;0.00944837;0.041207;37.842;3e-06;37.7935;0.045491;37.8633;0.014924
1000000;0.627409;6e-06;0.627058;0.014094;0.627966;0.009718;0.0094605;2e-06;0.00946063;0.013723;0.00946971;0.012886;0.00935007;0.047835;37.842;3e-06;37.4003;0.047249;37.8425;0.01589
1000000;0.627409;4e-06;0.62826;0.015526;0.628115;0.011043;0.0094605;2e-06;0.0094736;0.018146;0.00947215;0.016537;0.00947081;0.053435;37.842;2e-06;37.8832;0.043433;37.8944;0.014902
1000000;0.627409;1.7e-05;0.62795;0.013808;0.628532;0.00931;0.0094605;3e-06;0.0094667;0.013468;0.00947252;0.01344;0.00947043;0.04213;37.842;1e-06;37.8817;0.041831;37.8668;0.015948
1000000;0.627409;7e-06;0.629868;0.016752;0.628044;0.010066;0.0094605;2e-06;0.0094962;0.015844;0.00947796;0.012857;0.00954893;0.042288;37.842;1e-06;38.1957;0.046737;37.9848;0.018692
1000000;0.627409;5e-06;0.62717;0.013196;0.628062;0.009687;0.0094605;2e-06;0.00945754;0.01389;0.00946646;0.013439;0.00943294;0.044695;37.842;2e-06;37.7318;0.041567;37.8302;0.019713
1000000;0.627409;5e-06;0.628399;0.01333;0.628907;0.009219;0.0094605;1e-06;0.00947462;0.02011;0.0094797;0.013685;0.00946616;0.042439;37.842;1e-06;37.8647;0.040757;37.8985;0.015064
1000000;0.627409;4e-06;0.625206;0.013568;0.627172;0.011313;0.0094605;2e-06;0.00943056;0.014381;0.00945022;0.012613;0.00935287;0.04398;37.842;3e-06;37.4115;0.039989;37.7222;0.014833
1000000;0.627409;6e-06;0.628428;0.019613;0.627052;0.009718;0.0094605;1e-06;0.00947262;0.013431;0.00945887;0.012854;0.00953535;0.041929;37.842;2e-06;38.1414;0.04479;37.8905;0.014803
1000000;0.627409;6e-06;0.629701;0.014649;0.62824;0.009565;0.0094605;2e-06;0.00949407;0.014273;0.00947946;0.012744;0.00955434;0.044246;37.842;2e-06;38.2173;0.042643;37.9763;0.015233
1000000;0.627409;6e-06;0.628014;0.015363;0.628365;0.009927;0.0094605;3e-06;0.00947079;0.013685;0.0094743;0.013732;0.009448;0.042057;37.842;2e-06;37.792;0.04171;37.8832;0.016142
1000000;0.627409;8e-06;0.627537;0.014157;0.627393;0.009905;0.0094605;1e-06;0.00946421;0.017825;0.00946277;0.01345;0.00946026;0.045489;37.842;2e-06;37.841;0.040354;37.8568;0.014957
1000000;0.627409;5e-06;0.624817;0.013618;0.626794;0.00935;0.0094605;1e-06;0.00942393;0.014294;0.00944369;0.013277;0.00934762;0.042849;37.842;2e-06;37.3905;0.041382;37.6957;0.015934
1000000;0.627409;6e-06;0.627274;0.014298;0.627391;0.009963;0.0094605;2e-06;0.00945149;0.013731;0.00945266;0.013757;0.00953544;0.043806;37.842;1e-06;38.1417;0.045149;37.806;0.016014
1000000;0.627409;4e-06;0.627305;0.014932;0.627447;0.00971;0.0094605;3e-06;0.00945729;0.014009;0.00945871;0.012857;0.00944643;0.04883;37.842;1e-06;37.7857;0.041206;37.8292;0.015265
1000000;0.627409;6e-06;0.624467;0.016367;0.626611;0.010868;0.0094605;2e-06;0.00941834;0.019538;0.00943979;0.015705;0.00933334;0.056329;37.842;2e-06;37.3334;0.054172;37.6734;0.017403
1000000;0.627409;6e-06;0.626015;0.014353;0.627068;0.009647;0.0094605;3e-06;0.00943867;0.014429;0.0094492;0.014204;0.00943779;0.045686;37.842;2e-06;37.7512;0.042991;37.7547;0.015331
1000000;0.627409;5e-06;0.629032;0.013238;0.628273;0.009476;0.0094605;2e-06;0.00948582;0.013744;0.00947822;0.012793;0.00951568;0.041604;37.842;2e-06;38.0627;0.041816;37.9433;0.015426
1000000;0.627409;5e-06;0.628615;0.013803;0.626975;0.009513;0.0094605;2e-06;0.00946838;0.01394;0.00945197;0.013187;0.00958619;0.042434;37.842;3e-06;38.3448;0.042027;37.8735;0.016238
1000000;0.627409;6e-06;0.626313;0.016942;0.628052;0.009257;0.0094605;2e-06;0.00944698;0.017222;0.00946437;0.015816;0.00936622;0.057456;37.842;1e-06;37.4649;0.05331;37.7879;0.01891
1000000;0.627409;6e-06;0.62757;0.014225;0.627371;0.009494;0.0094605;1e-06;0.00946314;0.014628;0.00946115;0.013327;0.00945535;0.04442;37.842;3e-06;37.8214;0.042595;37.8526;0.015711
1000000;0.627409;5e-06;0.627367;0.013406;0.627403;0.010303;0.0094605;1e-06;0.00946093;0.014117;0.0094613;0.013852;0.00945181;0.047788;37.842;1e-06;37.8072;0.044108;37.8437;0.015642
1000000;0.627409;6e-06;0.627396;0.01801;0.627695;0.012124;0.0094605;3e-06;0.00945749;0.020393;0.00946049;0.016482;0.00946397;0.066664;37.842;3e-06;37.8559;0.062898;37.83;0.019241
1000000;0.627409;7e-06;0.626085;0.017901;0.627103;0.010346;0.0094605;2e-06;0.00944112;0.014702;0.0094513;0.014642;0.00938982;0.045579;37.842;3e-06;37.5593;0.043104;37.7645;0.015217
1000000;0.627409;6e-06;0.629248;0.014275;0.628491;0.009892;0.0094605;1e-06;0.00948656;0.013619;0.009479;0.015055;0.00952033;0.050201;37.842;1e-06;38.0813;0.041374;37.9463;0.014888
1000000;0.627409;5e-06;0.628733;0.013486;0.627855;0.009781;0.0094605;2e-06;0.0094781;0.013641;0.00946932;0.012654;0.00952812;0.041851;37.842;2e-06;38.1125;0.042457;37.9124;0.015036
1000000;0.627409;6e-06;0.630127;0.01309;0.628212;0.009242;0.0094605;2e-06;0.00950437;0.013427;0.00948521;0.012687;0.00954168;0.046801;37.842;3e-06;38.1667;0.050432;38.0175;0.014903
1000000;0.627409;4e-06;0.624022;0.013129;0.625961;0.009473;0.0094605;1e-06;0.00941057;0.013373;0.00942996;0.012679;0.00936305;0.041931;37.842;1e-06;37.4522;0.042479;37.6423;0.017097
1000000;0.627409;6e-06;0.628101;0.013223;0.627813;0.009235;0.0094605;3e-06;0.00947118;0.014214;0.00946831;0.012589;0.00948714;0.04464;37.842;2e-06;37.9485;0.0412;37.8847;0.015135
